Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2024-2025
2024,62140P,St Aloysius College,Main Street,Carrigtwohill,Co.Cork,,T45CF61,51.910097,-8.259483,Midleton_Carrigtwohill,Cork,Cork County Council,MR. SEAN FRANCIS TWOMEY,admin@saintals.ie,0214883341,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,793,,793
2024,62170B,Sacred Heart Secondary School,Convent of Mercy,Clonakilty,Co. Cork,,P85K651,51.626678,-8.880432,Clonakilty,Cork,Cork County Council,MISS ANN M BROSNAN,admin@sacredheartclonakilty.ie,0238833737,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,558,,558
2024,62180E,Coláiste Muire,Bishop's Street,Cobh,Co Cork,,P24EW42,51.854829,-8.293889,Cobh,Cork,Cork County Council,MR. FERGUS O'BRIEN,info@colaistemuire.com,0214813800,CATHOLIC,Presentation Brothers Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,339,365,704
2024,62200H,Colaiste Muire,Crosshaven,Co. Cork,,,P43HC98,51.801273,-8.298159,Crosshaven,Cork,Cork County Council,MS. ANN DOHERTY,office@colaistemuirecrosshaven.org,0214831604,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,259,259,518
2024,62210K,Nagle Rice Secondary School,Doneraile,Co. Cork,,,P51NH96,52.221611,-8.583764,Doneraile,Cork,Cork County Council,MS. BRID LYSAGHT,principal@nrss.ie,02224500,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,111,138,249
2024,62260C,Coláiste Cholmáin,Fermoy,Co. Cork,,,P61A563,52.136289,-8.278383,Fermoy,Cork,Cork County Council,MR. SÉAN LANE,office@stcolmanscollege.com,02531930,CATHOLIC,Bishop of Cloyne,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,719,719
2024,62270F,Loreto Secondary School,Fermoy,Co Cork,,,P61HA21,52.135868,-8.276883,Fermoy,Cork,Cork County Council,MS. ORLA FORDE,principal@loretofermoy.ie,025 32124,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,727,,727
2024,62290L,Scoil Mhuire,Greenfield Road,Kanturk,Co. Cork,,P51XK81,52.178227,-8.911621,Kanturk,Cork,Cork County Council,MR. DENIS KEATING,office@scoilmhuirekanturk.ie,02950807,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,162,137,299
2024,62301N,Colaiste An Phiarsaigh,Gleann Maghair,Corcaigh,,,T45HC86,51.918094,-8.398871,Riverstown_Glanmire,Cork,Cork City Council,MR. MICHAEL O'TUAMA,oifig@colanphiarsaigh.ie,0214821955,CATHOLIC,Gaelachas Teo,Secondary,All pupils taught all subjects through Irish,Mixed,Mixed,N,N,N,N,312,264,576
2024,62310O,De La Salle College,Macroom,Co Cork,,,P12X409,51.906649,-8.965275,Macroom,Cork,Cork County Council,MR. JOHN PIUS MURPHY,office@dlsmacroom.ie,02641832,CATHOLIC,Bishop of Cloyne,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,,423,423
2024,62320R,St Mary'S Secondary School,St. Marys Secondary School,Macroom,Co. Cork,,P12RH67,51.903789,-8.958164,Macroom,Cork,Cork County Council,MR. STEPHEN MC LAUGHLIN,admin@stmarysmacroom.ie,02641544,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,420,,420
2024,62330U,Patrician Academy,Mallow,Co Cork,,,P51YK80,52.139656,-8.644905,Mallow,Cork,Cork County Council,MS. ELAINE O'REGAN,admin@patricianacademy.com,02221884,CATHOLIC,Bishop of Cloyne,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,570,570
2024,62350D,St Mary's Secondary School,Bathview,Mallow,Co Cork,,P51PY04,52.141366,-8.641332,Mallow,Cork,Cork County Council,ANDREA MURPHY,info@stmarysmallow.com,02221998,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,758,,758
2024,62360G,Christian Brothers Secondary School,"Castleredmond,","Midleton,",Co. Cork.,,P25C951,51.907227,-8.170279,Midleton_Carrigtwohill,Cork,Cork County Council,MR. NIALL AHERN,office@midletoncbs.ie,0214631555,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,949,949
2024,62370J,Midleton College,Connolly Street,Midleton,Co.Cork,,P25F898,51.915357,-8.16942,Midleton_Carrigtwohill,Cork,Cork County Council,MR. EDWARD GASH,office@midletoncollege.ie,0214631146,CHURCH OF IRELAND, Board of Governors of Midleton College,Secondary,No subjects taught through Irish,Mixed,Mixed,Y,N,N,N,223,261,484
2024,62380M,St Mary's High School,"Castleredmond,","Midleton,",Co. Cork.,,P25XC57,51.908303,-8.169494,Midleton_Carrigtwohill,Cork,Cork County Council,UAS. DONNACHA O'BRIAIN,info@stmarysmidleton.com,021-4631973,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,760,,760
2024,62420V,Christian Brothers Secondary School,Mitchelstown,Co Cork,,,P67XF64,52.26376,-8.266675,Mitchelstown,Cork,Cork County Council,MS. MARY HANNON,info@cbsmitchelstown.ie,02524104,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,407,407
2024,62421A,Presentation Secondary School,Brigown,Mitchelstown,,,P67RC65,52.265413,-8.265304,Mitchelstown,Cork,Cork County Council,MS. LORRAINE O'KEEFFE,office@presmitchelstown.ie,02524394,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,351,,351
2024,62440E,Scoil na mBráithre Chríostaí,Bakers Road,Charleville,Co Cork,,P56RX94,52.354522,-8.679234,Rath Luirc_Charleville,Cork,Cork County Council,MR. SEAN ROBERTS,reception@cbscharleville.com,06381789,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,302,302
2024,62450H,St. Mary's Secondary School,Smiths Road,Charleville,Co Cork,,P56C672,52.355069,-8.686838,Rath Luirc_Charleville,Cork,Cork County Council,MRS. GILLIAN O'CALLAGHAN,admin@stmaryscharleville.org,063 81877,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,302,,302
2024,62460K,St Francis Capuchin College,Rochestown,Co Cork,,,T12TK82,51.869229,-8.376033,Passage West,Cork,Cork City Council,MRS. MARIE RING,info@stfranciscollege.ie,0214891417,CATHOLIC,Capuchin Franciscan Order (Provincial Council),Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,777,777
2024,62470N,Mount St Michael,Rosscarbery,Co Cork,,,P85DY26,51.583034,-9.02573,Roscarbery,Cork,Cork County Council,MR. BART KERRISK,info@mtsm.ie,0238848114,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,188,191,379
2024,62520C,Christian Brothers College,Sidney Hill,Wellington Road,Cork.,,T23FY09,51.903624,-8.467765,Montenotte_CorkCity,Cork,Cork City Council,MR. DAVID LORDON,enquire@cbccork.ie,0214501653,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,Y,N,N,N,,912,912
2024,62530F,North Monastery Secondary School,Our Lady's Mount,North Monastery Rd.,Cork,,T23P825,51.908002,-8.480606,Gurranbraher_CorkCity,Cork,Cork City Council,MR. JAMES BOYLE,info@northmonastery.ie,0214301318,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,31,252,283
2024,62531H,Gaelcholáiste Mhuire,Gaelcholáiste Mhuire (A.G.),An Mhainistir Thuaidh,Corcaigh,,T23WN77,51.909225,-8.480668,Gurranbraher_CorkCity,Cork,Cork City Council,MR. DONAL O'BUACHALLA,info@gcm.ie,0214307579,CATHOLIC,Edmund Rice Schools Trust,Secondary,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,324,359,683
2024,62540I,Coláiste Éamann Rís,St Patrick's Road,Cork,,,T12XT96,51.890029,-8.473751,Glasheen_CorkCity,Cork,Cork City Council,MR. AARON WOLFE,info@cercork.ie,0214962025,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,311,449,760
2024,62560O,Coláiste Chríost Rí,"Capwell Road,","Turners Cross,",Cork.,,T12YF83,51.889626,-8.464471,Glasheen_CorkCity,Cork,Cork City Council,MR. PATRICK G MCAREE,info@ccrcork.com,0214274904,CATHOLIC,Presentation Brothers Schools Trust,Secondary,Some pupils taught some subjects through Irish,Boys,Day,N,N,N,N,,506,506
2024,62570R,Presentation Brothers College,The Mardyke,Cork,,,T12VK49,51.897594,-8.485035,Glasheen_CorkCity,Cork,Cork City Council,MR. DAVID BARRY,info@pbc-cork.ie,0214272743,CATHOLIC,Presentation Brothers Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,Y,N,N,N,,698,698
2024,62580U,Coláiste an Spioraid Naoimh,Bishopstown,Cork,,,T12C938,51.882981,-8.517577,Glasheen_CorkCity,Cork,Cork City Council,MISS BRENDA BRIDGET MARY DUNNE,csnoffice@csncork.ie,0214543790,CATHOLIC,Presentation Brothers Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,700,700
2024,62590A,St Vincent's Secondary School,St Mary's Road,Cork,,,T23NH01,51.906567,-8.478386,Gurranbraher_CorkCity,Cork,Cork City Council,MR. JAMES DEANE,info@stvincentscork.com,0214307730,CATHOLIC,Religious Sisters of Charity,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,256,,256
2024,62621I,Nano Nagle College,Farranree,Cork,,,T23WD99,51.91201,-8.485558,Gurranbraher_CorkCity,Cork,Cork City Council,MR. ADRIAN GIBBS,adriangibbs@nanonaglecollege.ie,0214303330,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,80,56,136
2024,62630J,St Aloysius School,Sharman Crawford Street,Cork,,,T12RK03,51.895678,-8.482248,Glasheen_CorkCity,Cork,Cork City Council,MS. ALEXANDRIA SAVAGE,principal@stalscork.com,0214316017,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,318,,318
2024,62640M,St. Angela's College,St. Patrick's Hill,Cork,,Cork,T23EA33,51.902863,-8.470368,Montenotte_CorkCity,Cork,Cork City Council,MR. PATRICK CURRAN,sac.cork@gmail.com,0214500059,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,608,,608
2024,62650P,Ursuline College Blackrock,Blackrock,Cork,,,T12HR04,51.895751,-8.416103,Ballintemple_CorkCity,Cork,Cork City Council,MR. PATRICK MCBETH,administration@urscorkb.com,0214358012,CATHOLIC,Le Chéile Schools Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,359,,359
2024,62661U,Mount Mercy College,Model Farm Road,Cork,,,T12AD60,51.889898,-8.516914,Glasheen_CorkCity,Cork,Cork City Council,MS. PATRICIA RYAN,admin@mountmercy.ie,0214542366,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,815,,815
2024,62690E,Scoil Mhuire,1-3 Sidney Place,Wellington Road,Cork,,T23PF76,51.902221,-8.468071,Montenotte_CorkCity,Cork,Cork City Council,MRS. REGINA BUTLER,info@scoilmhuirecork.ie,0214501844,CATHOLIC,Named Individual,Secondary,No subjects taught through Irish,Girls,Day,Y,N,N,N,429,,429
2024,62691G,Regina Mundi College,Douglas Road,Cork,,,T12HN93,51.883151,-8.443819,Ballintemple_CorkCity,Cork,Cork City Council,MS. YVONNE LUCEY,info@reginamundicork.ie,0214291681,CATHOLIC,Regina Mundi (Cork) Ltd,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,562,,562
2024,62692I,Christ King Girls' Secondary School,Half Moon Lane,South Douglas Road,Cork,,T12R22C,51.88427,-8.462222,Ballintemple_CorkCity,Cork,Cork City Council,MS. RICHEL LONG,admin@christkingschool.com,0214961448,CATHOLIC,CEIST,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,703,,703
2024,62693K,Presentation Secondary School,Joe Murphy Road,Ballyphehane,Cork,,T12YH04,51.883846,-8.478417,Glasheen_CorkCity,Cork,Cork City Council,MR. BARRY O'SHEA,admin@presballyphehane.com,0214961765,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,157,7,164
2024,62730N,St Patricks College,Gardiner's Hill,Cork,,,T23HX04,51.908326,-8.454949,Montenotte_CorkCity,Cork,Cork City Council,MR. BRIAN CRONIN,office@stpatrickscork.org,0214503055,CATHOLIC,Bishop of Cork & Ross,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,187,14,201
2024,62770C,Scoil Mhuire Secondary School,St. Oran's Road,Buncrana,Co. Donegal,,F93PN53,55.131336,-7.458074,Buncrana,Donegal,Donegal County Council,MS. EVELYN MC LOUGHLIN,info@scoilmhuirebuncrana.ie,0749361065,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,421,454,875
2024,62830R,St Eunan's College,Letterkenny,Co Donegal,,,F92RR71,54.951993,-7.745485,Letterkenny,Donegal,Donegal County Council,MR. DAMIEN JAMES MC CROARY,info@sainteunans.com,0749121143,CATHOLIC,Bishop of Raphoe,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,1014,"1,014"
2024,62840U,Loreto Secondary School,Letterkenny,Co Donegal,,,F92X981,54.95019,-7.741206,Letterkenny,Donegal,Donegal County Council,SR. GERALDINE MULLEN,info@loretoletterkenny.ie,0749121850,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,944,,944
2024,62861F,St Columbas College,Stranorlar,Co. Donegal,,,F93KN62,54.804345,-7.774472,Stranorlar,Donegal,Donegal County Council,MR. THOMAS ROWAN,admin@stcolumbasstranorlar.ie,0749131246,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,470,479,949
2024,62870G,Presentation College,"Ballygarraun South,","Athenry,",Co Galway,,H65VA49,53.298286,-8.761993,Athenry,Galway,Galway County Council,MR. CATHAL MOORE,office@presathenry.ie,091844144,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,553,528,"1,081"
2024,62880J,Colaiste Sheosaimh,Gearrbhaile,Beál Átha na Slua,Co na Gaillimhe,,H53R273,53.323749,-8.249219,Ballinasloe,Galway,Galway County Council,MR. PAUL WALSH,garbally.college@gmail.com,0909642504,CATHOLIC,Bishop of Clonfert,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,460,460
2024,62890M,Ardscoil Mhuire,Mackney,Ballinasloe,Co Galway,,H53CP40,53.322304,-8.246749,Ballinasloe,Galway,Galway County Council,PAURIC HANLON,shughes@ardscoilmhuire.ie,0909642206,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,481,,481
2024,62900M,Coláiste Mhuire,Ballygar,Co. Galway,,,F42D265,53.524244,-8.321261,Ballygar,Galway,Galway County Council,MS. EMMA TURLEY,info@cmballygar.ie,0906624740,CATHOLIC,"Board of Trustees of Scoil Mhuire, Ballygar",Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,147,147,294
2024,62930V,St. Cuan's College,Castleblakeney,Ballinasloe,Co Galway,,H53AN80,53.428697,-8.473183,Castleblakeney_Mountbellew,Galway,Galway County Council,MS. COLLETTE KENNEDY,stcuanscollege@stcuans.ie,0909678127,CATHOLIC,"Bishop of Galway, Kilmacduagh & Kilfenora",Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,200,210,410
2024,62960H,St Joseph's College,Nun's Island,Galway,,,H91C3X5,53.272593,-9.058094,Galway City,Galway,Galway City Council,MS. SARAH THERESA GLEESON,Office@bish.ie,091565980,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,767,767
2024,62970K,Coláiste Iognáid S.J.,Br. Na Mara,Gaillimh,,,H91N732,53.26996,-9.061383,Galway City,Galway,Galway City Council,MR. DAVID O'SULLIVAN,admin@colaisteiognaid.ie,091501550,CATHOLIC,Society of Jesus (Jesuits),Secondary,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,N,281,355,636
2024,62981P,Coláiste Einde,Threadneedle Road,Salthill,Galway,,H91X798,53.265705,-9.089665,Galway City,Galway,Galway City Council,MISS URSULA DIAMOND,info@colaisteeinde.ie,091521407,CATHOLIC,"Bishop of Galway, Kilmacduagh & Kilfenora",Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,327,479,806
2024,62990Q,Dominican College,Taylors Hill,Galway,,,H91C573,53.268575,-9.076906,Galway City,Galway,Galway City Council,MR. ALAN KINSELLA,office@taylorshill.ie,091523171,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,601,,601
2024,63001G,Jesus & Mary Secondary School,Threadneedle Road,Salthill,Galway,,H91D9H3,53.263809,-9.089557,Galway City,Galway,Galway City Council,MS. ANN MARIE FLANNERY,admin@salerno.ie,091529500,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,666,,666
2024,63040Q,Presentation College,Headford,Co. Galway,,,H91D516,53.468371,-9.110354,Headford,Galway,Galway County Council,MISS FIONA MARY GALLAGHER,office@presheadford.ie,09335408,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,383,462,845
2024,63050T,Seamount College,Kinvara,Co Galway,,,H91N5P2,53.138747,-8.935411,Kinvara,Galway,Galway County Council,MS. MAIGHREAD MHIC DHOMHNAILL,principal@seamountcollege.ie,091 637362,CATHOLIC,"Bishop of Galway, Kilmacduagh & Kilfenora",Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,352,276,628
2024,63070C,St Raphaels College,Loughrea,Co Galway,,,H62K271,53.197706,-8.5627,Loughrea,Galway,Galway County Council,MR. THOMAS CAFFERKY,ann.moran@saintraphaels.ie,0872959381,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,344,397,741
2024,63090I,Holy Rosary College,Mountbellew,Co Galway,,,H53VN50,53.469752,-8.497492,Castleblakeney_Mountbellew,Galway,Galway County Council,MR. THOMAS CREHAN,info@hrc.ie,0909679222,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,386,341,727
2024,63100I,Calasanctius College,Innplot,Oranmore,,,H91K7H2,53.267583,-8.933209,Oranmore,Galway,Galway County Council,MISS MARY CONLON,admin@calasanctius.ie,091794564,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,429,496,925
2024,63101K,St Pauls,Oughterard,Co Galway,,,H91PT86,53.430087,-9.32835,Oughterard,Galway,Galway County Council,MS. LINDA O'HARA,admin@stpaulsoughterard.ie,091552689,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,237,242,479
2024,63130R,Colaiste Chroi Mhuire,An Spideal,Co Na Gaillimhe,,,H91V963,53.243757,-9.307488,Spiddal_Inverin,Galway,Galway County Council,MS. TRIONA UI MHURCHU,oifig@ccm.ie,091553113,CATHOLIC,CEIST ,Secondary,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,137,130,267
2024,63171I,Mercy College,Woodford,Loughrea,Co. Galway,,H62N968,53.049012,-8.397263,Woodford,Galway,Galway County Council,MR. LIAM CONWAY,admin@mercycollegewoodford.ie,0909749076,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,85,77,162
2024,63190M,Marist College,Retreat Road,Athlone,Co. Westmeath,,N37RX31,53.425156,-7.92629,Athlone,Westmeath,Westmeath County Council,MR. MICHAEL DERMODY,principal@maristathlone.net,0906474491,CATHOLIC,Marist Brothers (Province of West Central Europe),Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,608,608
2024,63210P,Our Lady's Bower,Retreat Rd.,Athlone,Co Westmeath,,N37TR58,53.422456,-7.922146,Athlone,Westmeath,Westmeath County Council,MS. ANNE BEADES,contact@ourladysbower.com,0906474777,CATHOLIC,La Sainte Union Sisters,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,638,,638
2024,63221U,Meán Scoil an Chlochair,Kilbeggan,Co. Westmeath,,,N91HDH2,53.368019,-7.484084,Kilbeggan,Westmeath,Westmeath County Council,MR. GARRETT FARRELL,info@mercykilbeggan.ie,0579332292,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,341,379,720
2024,63270K,"Colaiste Mhuire,",Mullingar,Co. Westmeath,,,N91AT04,53.527279,-7.346872,Mullingar,Westmeath,Westmeath County Council,MR. KEITH QUINN,reception@cbsmullingar.ie,0449344743,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,,835,835
2024,63280N,St Finian's College,Longford Road,Ballyglass,Mullingar,Co Westmeath,N91H593,53.539018,-7.355282,Mullingar,Westmeath,Westmeath County Council,MR. JOHN MCHALE,secretary@stfinianscollege.ie,0449348672,CATHOLIC,Bishop of Meath,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,463,414,877
2024,63290Q,Loreto College,Harbour Rd,Mullingar,Westmeath,,N91PX98,53.529699,-7.346149,Mullingar,Westmeath,Westmeath County Council,MS. OLIVIA CALLAGHAN,info@loretomullingar.com,0449342055,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,839,,839
2024,63300Q,Wilson's Hospital School,Heathlands,Multyfarnham,Co. Westmeath,,N91AX97,53.6117,-7.417284,Mullingar,Westmeath,Westmeath County Council,MR. FRANCIS MILLING,reception@whs.ie,0449371115,CHURCH OF IRELAND,"Joint patronage between five COI bishops, namely : Archbishop of Dublin & bishop of Glendalough, Archbishop of Armagh , Bishop of Meath & Kildare, Bishop of Kilmore, Elphin & Ardagh, Bishop of Tuam, Killala & Achonry",Secondary,No subjects taught through Irish,Mixed,Mixed,N,N,N,N,234,196,430
2024,63310T,St Joseph's Secondary School,Rochfortbridge,Co. Westmeath,,,N91XV56,53.414234,-7.302234,Rochfordbridge,Westmeath,Westmeath County Council,MS. MARGARET COLE,office@mercyrochfortbridge.ie,0449225900,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,555,570,"1,125"
2024,63430G,St. Mary's C.B.S.,Borris Road,Portlaoise,Co. Laois,,R32C923,53.049875,-7.2793,Portlaoise,Laois,Laois County Council,MRS. MAURA MURPHY,mmurphy@portlaoisecbs.com,0578635041,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,806,806
2024,63451O,Scoil Chriost Ri,Presentation Secondary School,Borris Road,Portlaoise,Co Laois,R32TK70,53.048767,-7.280179,Portlaoise,Laois,Laois County Council,MR. SEAN SMYTH,office@scrpl.ie,0578668002,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,802,,802
2024,63550Q,F.C.J. Secondary School,Bunclody,Enniscorthy,Co Wexford,,Y21K284,52.656315,-6.646386,Bunclody,Wexford,Wexford County Council,MR. BRENDAN PATRICK DALY,office@fcjbunclody.ie,0539377308,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,536,499,"1,035"
2024,63560T,St. Mary's C.B.S.,Mill Park Road,Enniscorthy,Co Wexford,,Y21YK35,52.497448,-6.569228,Enniscorthy,Wexford,Wexford County Council,MR BRENDAN O'SULLIVAN,admin@cbsenniscorthy.ie,0539234330,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,772,772
2024,63570W,Coláiste Bríde,Enniscorthy,Co Wexford,,,Y21EF82,52.502817,-6.55919,Enniscorthy,Wexford,Wexford County Council,MS. CATHERINE KIERA O'SULLIVAN,office@colaistebride.ie,0539234245,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,753,,753
2024,63600F,Christian Brothers Secondary School,Mountgarrett,New Ross,Co Wexford,,Y34WR12,52.398542,-6.940958,New Ross,Wexford,Wexford County Council,MS. SARAH A RICE,secretary@cbsnewross.ie,051421384,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,152,261,413
2024,63610I,Good Counsel College,New Ross,Co Wexford,,,Y34R297,52.39583,-6.931456,New Ross,Wexford,Wexford County Council,MR. MARK EDWARD O'BRIEN,info@goodcounselcollege.ie,051421182,CATHOLIC,Order of St Augustine (Augustinians),Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,763,763
2024,63620L,St. Mary's Secondary School,Irishtown,New Ross,,,Y34XR63,52.399489,-6.930871,New Ross,Wexford,Wexford County Council,MR. JOHN MICHAEL PORTER,stmarysnewrossinfo@gmail.com,051421637,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,713,,713
2024,63630O,Our Lady of Lourdes Secondary School,Rosbercon,New Ross,Co Wexford,,Y34FT82,52.398297,-6.953164,New Ross,Wexford,Wexford County Council,MISS ANTONIO ORMOND,secretary@olol.ie,051422177,CATHOLIC,Bishop of Ossory,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,194,,194
2024,63640R,Christian Brothers Secondary School,Thomas St,Wexford,,,Y35XV02,52.333533,-6.463421,Wexford,Wexford,Wexford County Council,MR. MICHAEL B MCMAHON,admin@wexfordcbs.ie,0539141391,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,721,721
2024,63650U,St Peter's College,Summerhill,Wexford,,,Y35P8WT,52.335051,-6.472301,Wexford,Wexford,Wexford County Council,MR. JOHN BANVILLE,office@stpeterscollege.ie,0539142071,CATHOLIC,Bishop of Ferns,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,,784,784
2024,63660A,Loreto Secondary School,Pembroke Hill,Ballynagee,Wexford.,,Y35WT28,52.322869,-6.48575,Wexford,Wexford,Wexford County Council,MR. JOHN MC GINNITY,principal@loretowexford.com,0539146162,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,930,,930
2024,63661C,Presentation Secondary School,Grogan's Road,Co. Wexford,Y35 XV70,,Y35XV70,52.336022,-6.46457,Wexford,Wexford,Wexford County Council,MR. WILLIAM RYAN,generaloffice@preswex.ie,0539124133,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,981,,981
2024,63710M,Mercy Secondary School,Ballymahon,Co Longford,,,N39P8C5,53.567323,-7.764913,Ballymahon,Longford,Longford County Council,MISS JOSEPHINE DONOGHUE,principal@mercyballymahon.ie,0906432267,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,400,360,760
